County,City,Model Year,Make,Model,Electric Range,Legislative District,Electric Utility,Electric Vehicle Type_Battery Electric Vehicle (BEV),Electric Vehicle Type_Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle (CAFV) Eligibility_Clean Alternative Fuel Vehicle Eligible,Clean Alternative Fuel Vehicle (CAFV) Eligibility_Eligibility unknown as battery range has not been researched,Clean Alternative Fuel Vehicle (CAFV) Eligibility_Not eligible due to low battery range,Cluster
118,632,0.8571428571428612,40,110,0.0,0.7083333333333333,74,True,False,False,True,False,0
108,178,0.8571428571428612,32,17,0.0,0.1874999999999999,74,True,False,False,True,False,0
116,179,0.8571428571428612,40,110,0.0,0.9583333333333331,75,True,False,False,True,False,0
246,72,0.9285714285714306,32,102,0.0,0.8541666666666666,54,True,False,False,True,False,0
116,696,0.8571428571428612,40,107,0.0,0.9166666666666666,75,True,False,False,True,False,0
176,648,0.6428571428571388,8,25,0.7062314540059348,0.4999999999999999,75,True,False,True,False,False,1
116,57,0.9642857142857082,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
211,512,0.9285714285714306,7,103,0.0,0.7916666666666666,74,True,False,False,True,False,0
118,82,0.7857142857142918,40,110,0.0,0.4583333333333333,74,True,False,False,True,False,0
116,101,0.9285714285714306,13,111,0.0,0.6874999999999999,58,True,False,False,True,False,0
214,750,0.8928571428571388,13,66,0.0,0.0416666666666666,62,True,False,False,True,False,0
116,77,0.8214285714285694,40,110,0.0,0.0,75,True,False,False,True,False,0
46,399,0.7142857142857082,2,46,0.6053412462908012,0.3541666666666667,37,True,False,True,False,False,1
246,58,0.8928571428571388,39,156,0.0,0.8124999999999999,76,True,False,False,True,False,0
176,312,0.75,20,113,0.7091988130563799,0.0208333333333333,75,True,False,True,False,False,1
176,305,0.9642857142857082,7,174,0.0,0.5208333333333333,19,True,False,False,True,False,0
211,77,0.6428571428571388,32,102,0.3175074183976261,0.0,74,True,False,True,False,False,0
116,57,0.7142857142857082,40,107,0.6528189910979229,0.8333333333333333,75,True,False,True,False,False,1
116,715,0.9285714285714306,42,125,0.115727002967359,0.9375,58,False,True,True,False,False,0
46,825,0.9285714285714306,5,180,0.1186943620178041,1.0,67,False,True,True,False,False,0
211,411,0.7142857142857082,32,102,0.4451038575667655,0.7916666666666666,74,True,False,True,False,False,1
211,411,0.8571428571428612,40,107,0.0,0.8958333333333333,74,True,False,False,True,False,0
118,39,0.8928571428571388,40,107,0.0,0.4583333333333333,74,True,False,False,True,False,0
116,715,0.75,40,107,0.9554896142433236,0.7291666666666666,58,True,False,True,False,False,1
116,374,0.7142857142857082,2,46,0.6053412462908012,0.0833333333333333,75,True,False,True,False,False,1
176,779,0.8928571428571388,8,22,0.0,0.5833333333333333,19,True,False,False,True,False,0
176,648,0.7857142857142918,44,93,0.0,0.0208333333333333,75,True,False,False,True,False,0
116,208,0.8214285714285694,40,110,0.0,0.6666666666666666,75,True,False,False,True,False,0
116,471,0.8928571428571388,13,111,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,57,0.8214285714285694,40,107,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,715,0.8214285714285694,40,107,0.0,0.7291666666666666,58,True,False,False,True,False,0
116,715,0.8571428571428612,2,129,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,374,0.7142857142857082,8,25,0.7062314540059348,0.0833333333333333,75,True,False,True,False,False,1
211,88,0.9285714285714306,42,140,0.1246290801186943,0.0,74,False,True,True,False,False,0
116,471,0.8928571428571388,36,49,0.0,0.0833333333333333,75,True,False,False,True,False,0
211,411,0.8214285714285694,28,52,0.0,0.8958333333333333,74,True,False,False,True,False,0
116,395,0.6785714285714306,40,107,0.6379821958456974,0.0,75,True,False,True,False,False,1
116,77,0.8214285714285694,32,102,0.0,0.0,75,True,False,False,True,False,0
116,36,0.8571428571428612,5,88,0.0,0.6041666666666666,75,True,False,False,True,False,0
116,715,0.8928571428571388,19,77,0.0741839762611276,0.7499999999999999,58,False,True,False,False,True,0
118,637,0.9285714285714306,7,103,0.0,0.4583333333333333,74,True,False,False,True,False,0
246,264,0.5,40,108,0.6172106824925816,0.8541666666666666,76,True,False,True,False,False,1
116,715,0.75,8,25,0.7685459940652819,0.8749999999999999,58,True,False,True,False,False,1
46,825,0.6785714285714306,40,108,0.7388724035608308,0.3333333333333333,37,True,False,True,False,False,1
118,82,0.8928571428571388,8,57,0.0,0.4583333333333333,74,True,False,False,True,False,0
211,88,0.8214285714285694,30,119,0.0712166172106825,0.0,74,False,True,False,False,True,0
118,82,0.8571428571428612,36,49,0.0,0.7083333333333333,74,True,False,False,True,False,0
116,715,0.7142857142857082,44,45,0.370919881305638,0.8749999999999999,58,True,False,True,False,False,1
211,411,0.8571428571428612,20,60,0.0,0.8958333333333333,74,True,False,False,True,False,0
116,389,0.8571428571428612,30,119,0.1127596439169139,0.2083333333333333,75,False,True,True,False,False,0
81,611,0.9285714285714306,20,60,0.0,0.1666666666666666,40,True,False,False,True,False,0
116,57,0.8214285714285694,40,109,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,659,0.8571428571428612,45,183,0.0949554896142433,0.9166666666666666,75,False,True,True,False,False,0
116,471,0.8928571428571388,33,128,0.0,0.0833333333333333,75,True,False,False,True,False,0
247,647,0.8214285714285694,20,113,0.0,0.1666666666666666,0,True,False,False,True,False,0
229,579,0.6785714285714306,42,125,0.0741839762611276,0.4375,74,False,True,False,False,True,0
116,57,0.9285714285714306,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
81,611,0.8928571428571388,11,2,0.0,0.1666666666666666,40,True,False,False,True,False,0
116,715,0.8571428571428612,17,97,0.0,0.8749999999999999,58,True,False,False,True,False,0
211,737,0.8928571428571388,17,95,0.0,0.8958333333333333,74,True,False,False,True,False,0
116,827,0.6428571428571388,8,175,0.1572700296735905,0.6874999999999999,75,False,True,True,False,False,0
116,715,0.8928571428571388,40,110,0.0,0.7291666666666666,58,True,False,False,True,False,0
116,715,0.7857142857142918,5,180,0.0890207715133531,0.9375,58,False,True,True,False,False,0
118,82,0.7857142857142918,9,120,0.0949554896142433,0.4583333333333333,74,False,True,True,False,False,0
116,715,0.8571428571428612,40,107,0.0,0.7291666666666666,58,True,False,False,True,False,0
176,305,0.8214285714285694,19,178,0.0652818991097922,0.5208333333333333,19,False,True,False,False,True,0
176,417,0.6785714285714306,40,107,0.6379821958456974,0.5833333333333333,19,True,False,True,False,False,1
118,39,0.7857142857142918,5,179,0.0504451038575667,0.4583333333333333,74,False,True,False,False,True,0
214,751,0.7857142857142918,42,140,0.1246290801186943,0.0625,2,False,True,True,False,False,0
116,715,0.8928571428571388,40,110,0.0,0.7499999999999999,58,True,False,False,True,False,0
211,77,0.9285714285714306,40,43,0.0,0.4166666666666667,74,True,False,False,True,False,0
246,72,0.8571428571428612,40,110,0.0,0.8541666666666666,54,True,False,False,True,False,0
116,659,0.8214285714285694,40,107,0.0,0.9166666666666666,75,True,False,False,True,False,0
211,478,0.8571428571428612,5,0,0.059347181008902,0.7708333333333333,74,False,True,False,False,True,0
46,825,0.8571428571428612,40,110,0.0,1.0,37,True,False,False,True,False,0
118,39,0.6428571428571388,5,87,0.2403560830860534,0.4583333333333333,74,True,False,True,False,False,0
116,715,0.8928571428571388,17,95,0.0,0.7291666666666666,58,True,False,False,True,False,0
116,715,0.8571428571428612,40,110,0.0,0.8749999999999999,58,True,False,False,True,False,0
176,76,0.8928571428571388,40,110,0.0,0.6249999999999999,75,True,False,False,True,False,0
176,76,0.8214285714285694,40,107,0.0,0.6249999999999999,75,True,False,False,True,False,0
214,750,0.8571428571428612,17,95,0.0,0.1041666666666666,62,True,False,False,True,False,0
214,750,0.7857142857142918,40,110,0.0,0.0416666666666666,62,True,False,False,True,False,0
116,494,0.8571428571428612,36,134,0.0,0.8333333333333333,75,True,False,False,True,False,0
46,45,0.9642857142857082,40,110,0.0,0.3541666666666667,37,True,False,False,True,False,0
211,411,0.8214285714285694,40,107,0.0,0.8958333333333333,74,True,False,False,True,False,0
176,305,0.7857142857142918,42,125,0.0741839762611276,0.5208333333333333,19,False,True,False,False,True,0
214,750,0.8571428571428612,13,66,0.0,0.0416666666666666,62,True,False,False,True,False,0
211,224,0.8928571428571388,29,81,0.0,0.6458333333333333,74,True,False,False,True,False,0
116,395,0.9285714285714306,36,134,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,471,0.75,40,107,0.9554896142433236,0.0833333333333333,75,True,False,True,False,False,1
116,57,0.8571428571428612,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
56,445,0.9642857142857082,42,125,0.1305637982195845,0.375,38,False,True,True,False,False,0
116,374,0.8928571428571388,40,110,0.0,0.0833333333333333,75,True,False,False,True,False,0
46,825,0.8928571428571388,8,22,0.0,1.0,37,True,False,False,True,False,0
108,290,0.8571428571428612,13,111,0.0,0.1874999999999999,74,True,False,False,True,False,0
116,882,0.8571428571428612,44,93,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,57,0.9285714285714306,40,110,0.0,0.8333333333333333,75,True,False,False,True,False,0
211,77,0.75,40,107,0.7893175074183977,0.0,74,True,False,True,False,False,1
116,395,0.8214285714285694,40,110,0.0,0.9166666666666666,75,True,False,False,True,False,0
46,111,0.8214285714285694,36,135,0.0,0.3541666666666667,37,True,False,False,True,False,0
211,77,0.9642857142857082,40,110,0.0,0.0,74,True,False,False,True,False,0
116,806,0.8928571428571388,13,66,0.0,0.2083333333333333,58,True,False,False,True,False,0
176,779,0.8928571428571388,7,103,0.0,0.5416666666666666,19,True,False,False,True,False,0
116,715,0.5,32,102,0.2225519287833827,0.6874999999999999,58,True,False,True,False,False,0
176,305,0.9642857142857082,36,135,0.0,0.5208333333333333,19,True,False,False,True,False,0
176,305,0.8214285714285694,36,135,0.0,0.5208333333333333,19,True,False,False,True,False,0
119,150,0.6785714285714306,5,5,0.0415430267062314,0.2499999999999999,74,False,True,False,False,True,0
116,715,0.8571428571428612,20,60,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,659,0.7857142857142918,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,715,0.8214285714285694,40,109,0.0,0.9375,75,True,False,False,True,False,0
46,825,0.8928571428571388,16,126,0.0,0.3333333333333333,37,True,False,False,True,False,0
214,750,0.75,40,109,0.8694362017804155,0.0416666666666666,2,True,False,True,False,False,1
214,750,0.8214285714285694,40,110,0.0,0.1041666666666666,2,True,False,False,True,False,0
116,57,0.8571428571428612,40,109,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,715,0.9285714285714306,7,103,0.0,0.7499999999999999,58,True,False,False,True,False,0
56,731,0.4642857142857082,42,124,0.0178041543026706,0.3958333333333333,38,False,True,False,False,True,0
116,395,0.9285714285714306,23,114,0.1097922848664688,0.9166666666666666,75,False,True,True,False,False,0
116,715,0.8571428571428612,44,93,0.0,0.9375,58,True,False,False,True,False,0
126,672,0.8928571428571388,42,140,0.1246290801186943,0.3958333333333333,20,False,True,True,False,False,0
116,696,0.8571428571428612,5,88,0.0,0.9166666666666666,75,True,False,False,True,False,0
118,637,0.8214285714285694,44,93,0.0,0.4583333333333333,74,True,False,False,True,False,0
176,76,0.8571428571428612,40,107,0.0,0.6249999999999999,75,True,False,False,True,False,0
116,543,0.8214285714285694,13,111,0.0,0.8333333333333333,75,True,False,False,True,False,0
118,82,0.8571428571428612,40,107,0.0,0.5208333333333333,74,True,False,False,True,False,0
116,715,0.8571428571428612,32,17,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,659,0.8571428571428612,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
176,779,0.9285714285714306,40,110,0.0,0.5416666666666666,19,True,False,False,True,False,0
229,579,0.8571428571428612,40,107,0.0,0.7083333333333333,74,True,False,False,True,False,0
229,579,0.8214285714285694,40,110,0.0,0.4375,74,True,False,False,True,False,0
176,762,0.8571428571428612,40,109,0.0,0.5624999999999999,52,True,False,False,True,False,0
116,389,0.8571428571428612,13,111,0.0,0.6666666666666666,75,True,False,False,True,False,0
246,58,0.7857142857142918,44,93,0.0,0.8124999999999999,76,True,False,False,True,False,0
116,57,0.9642857142857082,8,57,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,395,0.5714285714285694,11,1,0.258160237388724,0.9166666666666666,75,True,False,True,False,False,0
116,715,0.8214285714285694,2,130,0.0652818991097922,0.7291666666666666,58,False,True,False,False,True,0
116,715,0.8214285714285694,17,152,0.0919881305637982,0.7291666666666666,58,False,True,True,False,False,0
116,715,0.8214285714285694,36,135,0.0,0.8749999999999999,58,True,False,False,True,False,0
211,411,0.8571428571428612,28,54,0.0,0.8958333333333333,74,True,False,False,True,False,0
118,82,0.9285714285714306,2,132,0.0,0.7083333333333333,74,True,False,False,True,False,0
176,265,0.9285714285714306,23,145,0.1097922848664688,0.4999999999999999,19,False,True,True,False,False,0
110,633,0.7142857142857082,8,25,0.7062314540059348,0.4791666666666667,49,True,False,True,False,False,1
116,715,0.8571428571428612,29,81,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,395,0.8571428571428612,40,110,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,244,0.9285714285714306,40,107,0.0,0.6249999999999999,75,True,False,False,True,False,0
211,29,0.8214285714285694,40,110,0.0,0.7916666666666666,31,True,False,False,True,False,0
116,715,0.8571428571428612,40,107,0.0,0.8749999999999999,58,True,False,False,True,False,0
108,178,0.8928571428571388,17,101,0.0,0.1874999999999999,74,True,False,False,True,False,0
46,825,0.8928571428571388,40,107,0.0,0.3333333333333333,37,True,False,False,True,False,0
249,720,0.8571428571428612,19,77,0.0741839762611276,0.2916666666666667,66,False,True,False,False,True,0
211,77,0.8571428571428612,40,109,0.0,0.0,74,True,False,False,True,False,0
126,521,0.8571428571428612,40,110,0.0,0.3958333333333333,20,True,False,False,True,False,0
116,726,0.7857142857142918,40,110,0.0,0.6458333333333333,58,True,False,False,True,False,0
176,779,0.8214285714285694,29,81,0.0,0.5416666666666666,19,True,False,False,True,False,0
211,88,0.9642857142857082,40,109,0.0,0.0,74,True,False,False,True,False,0
176,817,0.8214285714285694,40,110,0.0,0.5624999999999999,19,True,False,False,True,False,0
116,659,0.9285714285714306,17,97,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,738,0.8214285714285694,40,110,0.0,0.0833333333333333,75,True,False,False,True,False,0
176,779,0.8928571428571388,8,22,0.0,0.5416666666666666,19,True,False,False,True,False,0
214,134,0.6785714285714306,40,107,0.6379821958456974,0.1041666666666666,2,True,False,True,False,False,1
116,374,0.9642857142857082,40,110,0.0,0.0833333333333333,75,True,False,False,True,False,0
110,633,0.8928571428571388,13,66,0.0,0.4791666666666667,49,True,False,False,True,False,0
81,611,0.8928571428571388,19,178,0.0623145400593471,0.1666666666666666,40,False,True,False,False,True,0
116,715,0.9285714285714306,33,122,0.0,0.7291666666666666,58,True,False,False,True,False,0
116,217,0.8928571428571388,39,156,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,715,0.9642857142857082,40,110,0.0,0.8749999999999999,58,True,False,False,True,False,0
211,224,0.9642857142857082,20,61,0.0,0.4166666666666667,74,True,False,False,True,False,0
116,726,0.9285714285714306,17,95,0.0,0.6458333333333333,58,True,False,False,True,False,0
211,737,0.9285714285714306,40,110,0.0,0.0,74,True,False,False,True,False,0
116,116,0.8928571428571388,13,66,0.0,0.0833333333333333,61,True,False,False,True,False,0
46,825,0.7857142857142918,40,110,0.0,0.3333333333333333,37,True,False,False,True,False,0
116,715,0.9285714285714306,5,180,0.1186943620178041,0.7499999999999999,58,False,True,True,False,False,0
116,715,0.8928571428571388,40,107,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,696,0.8571428571428612,40,107,0.0,0.9166666666666666,75,True,False,False,True,False,0
21,388,0.8571428571428612,40,107,0.0,0.1458333333333333,34,True,False,False,True,False,0
116,471,0.75,40,107,0.9554896142433236,0.0833333333333333,75,True,False,True,False,False,1
46,825,0.8928571428571388,17,101,0.0,1.0,37,True,False,False,True,False,0
116,659,0.8214285714285694,40,110,0.0,0.9166666666666666,75,True,False,False,True,False,0
118,82,0.9285714285714306,40,110,0.0,0.7083333333333333,74,True,False,False,True,False,0
116,662,0.8571428571428612,40,107,0.0,0.2083333333333333,75,True,False,False,True,False,0
116,662,0.8571428571428612,20,60,0.0,0.2083333333333333,75,True,False,False,True,False,0
116,57,0.7857142857142918,34,165,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,395,0.8571428571428612,40,107,0.0,0.9166666666666666,75,True,False,False,True,False,0
116,57,0.9285714285714306,40,107,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,662,0.9285714285714306,22,137,0.172106824925816,0.2083333333333333,75,False,True,True,False,False,0
116,57,0.8571428571428612,40,110,0.0,0.8333333333333333,75,True,False,False,True,False,0
119,219,0.7857142857142918,40,107,0.0,0.2499999999999999,74,True,False,False,True,False,0
211,768,0.5357142857142918,40,108,0.6172106824925816,0.7916666666666666,74,True,False,True,False,False,1
116,715,0.6428571428571388,42,125,0.0741839762611276,0.7291666666666666,58,False,True,False,False,True,0
116,262,0.8571428571428612,44,93,0.0,0.6041666666666666,75,True,False,False,True,False,0
116,662,0.75,40,108,0.9792284866468844,0.8333333333333333,75,True,False,True,False,False,1
211,250,0.9285714285714306,42,140,0.1246290801186943,0.7708333333333333,74,False,True,True,False,False,0
176,305,0.7857142857142918,2,46,0.658753709198813,0.5208333333333333,19,True,False,True,False,False,1
176,305,0.7142857142857082,34,32,0.0385756676557863,0.5208333333333333,19,False,True,False,False,True,0
116,374,0.8571428571428612,13,66,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,471,0.6785714285714306,40,108,0.7388724035608308,0.0833333333333333,75,True,False,True,False,False,1
56,445,0.8571428571428612,13,167,0.0,0.375,38,True,False,False,True,False,0
46,825,0.7857142857142918,40,107,0.0,0.3541666666666667,37,True,False,False,True,False,0
116,659,0.7857142857142918,40,107,0.0,0.9166666666666666,75,True,False,False,True,False,0
118,39,0.8928571428571388,40,43,0.0,0.4583333333333333,74,True,False,False,True,False,0
116,659,0.9642857142857082,40,110,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,715,0.7857142857142918,42,140,0.1246290801186943,0.7291666666666666,58,False,True,True,False,False,0
176,772,0.8928571428571388,32,17,0.0,0.6249999999999999,75,True,False,False,True,False,0
69,218,0.8571428571428612,30,119,0.1127596439169139,0.2291666666666666,69,False,True,True,False,False,0
116,715,0.9285714285714306,40,110,0.0,0.8749999999999999,58,True,False,False,True,False,0
176,648,0.8928571428571388,40,43,0.0,0.4999999999999999,19,True,False,False,True,False,0
56,383,0.8928571428571388,40,110,0.0,0.3958333333333333,38,True,False,False,True,False,0
246,58,0.8928571428571388,19,178,0.0623145400593471,0.8541666666666666,76,False,True,False,False,True,0
116,374,0.8571428571428612,40,110,0.0,0.0833333333333333,75,True,False,False,True,False,0
249,887,0.8571428571428612,40,110,0.0,0.2916666666666667,66,True,False,False,True,False,0
118,576,0.8214285714285694,40,108,0.0,0.5208333333333333,74,True,False,False,True,False,0
211,768,0.8571428571428612,40,107,0.0,0.7916666666666666,74,True,False,False,True,False,0
176,744,0.8571428571428612,13,66,0.0,0.4999999999999999,15,True,False,False,True,False,0
211,512,0.8214285714285694,40,110,0.0,0.7916666666666666,74,True,False,False,True,False,0
116,374,0.8928571428571388,40,107,0.0,0.8333333333333333,75,True,False,False,True,False,0
209,103,0.8214285714285694,2,48,0.0,0.1874999999999999,74,True,False,False,True,False,0
116,715,0.8214285714285694,17,95,0.0,0.7499999999999999,58,True,False,False,True,False,0
108,565,0.9285714285714306,32,18,0.0,0.1874999999999999,74,True,False,False,True,False,0
176,305,0.9285714285714306,13,111,0.0,0.5208333333333333,19,True,False,False,True,False,0
249,815,0.6785714285714306,40,107,0.6379821958456974,0.2916666666666667,66,True,False,True,False,False,1
120,740,0.8928571428571388,42,140,0.1246290801186943,0.2708333333333333,44,False,True,True,False,False,0
211,77,0.8928571428571388,32,17,0.0,0.0,74,True,False,False,True,False,0
116,715,0.8214285714285694,40,110,0.0,0.7499999999999999,58,True,False,False,True,False,0
116,659,0.7857142857142918,40,107,0.0,0.9791666666666666,75,True,False,False,True,False,0
116,715,0.8214285714285694,40,107,0.0,0.9375,58,True,False,False,True,False,0
116,374,0.8571428571428612,42,28,0.0,0.0833333333333333,75,True,False,False,True,False,0
116,715,0.7857142857142918,40,110,0.0,0.7499999999999999,58,True,False,False,True,False,0
46,825,0.9285714285714306,19,176,0.0,0.3333333333333333,37,True,False,False,True,False,0
116,36,0.9285714285714306,20,60,0.0,0.6041666666666666,75,True,False,False,True,False,0
116,715,0.9285714285714306,40,107,0.0,0.8749999999999999,58,True,False,False,True,False,0
116,715,0.8928571428571388,39,156,0.0,0.7291666666666666,58,True,False,False,True,False,0
21,666,0.7142857142857082,40,107,0.6528189910979229,0.1458333333333333,12,True,False,True,False,False,1
116,715,0.6785714285714306,8,175,0.1572700296735905,0.6874999999999999,58,False,True,True,False,False,0
116,715,0.8571428571428612,40,107,0.0,0.7291666666666666,58,True,False,False,True,False,0
21,864,0.8928571428571388,40,107,0.0,0.1458333333333333,34,True,False,False,True,False,0
211,458,0.5714285714285694,32,102,0.2492581602373887,0.6458333333333333,74,True,False,True,False,False,0
116,489,0.8928571428571388,40,107,0.0,0.9791666666666666,75,True,False,False,True,False,0
176,747,0.7142857142857082,40,107,0.6528189910979229,0.5624999999999999,75,True,False,True,False,False,1
229,809,0.8571428571428612,30,119,0.1127596439169139,0.4375,74,False,True,True,False,False,0
46,399,0.7142857142857082,18,86,0.6943620178041543,0.3958333333333333,37,True,False,True,False,False,1
118,39,0.8928571428571388,23,145,0.1097922848664688,0.4583333333333333,74,False,True,True,False,False,0
229,809,0.8928571428571388,20,61,0.0,0.4375,74,True,False,False,True,False,0
211,77,0.8571428571428612,40,110,0.0,0.0,74,True,False,False,True,False,0
116,57,0.7857142857142918,40,110,0.0,0.8333333333333333,75,True,False,False,True,False,0
211,77,0.7857142857142918,40,110,0.0,0.0,74,True,False,False,True,False,0
116,389,0.7857142857142918,44,93,0.0,0.9583333333333331,75,True,False,False,True,False,0
118,576,0.9642857142857082,40,110,0.0,0.5208333333333333,74,True,False,False,True,False,0
116,662,0.9642857142857082,7,174,0.0,0.0833333333333333,75,True,False,False,True,False,0
138,53,0.8928571428571388,40,107,0.0,0.7083333333333333,22,True,False,False,True,False,0
176,648,0.9642857142857082,40,110,0.0,0.4999999999999999,75,True,False,False,True,False,0
116,715,0.9285714285714306,40,107,0.0,0.8749999999999999,58,True,False,False,True,False,0
116,389,0.8571428571428612,40,110,0.0,0.6666666666666666,75,True,False,False,True,False,0
246,625,0.8571428571428612,40,110,0.0,0.8541666666666666,76,True,False,False,True,False,0
116,715,0.8928571428571388,17,95,0.0,0.6458333333333333,58,True,False,False,True,False,0
229,579,0.9285714285714306,40,109,0.0,0.4375,74,True,False,False,True,False,0
116,494,0.9285714285714306,33,122,0.0,0.8333333333333333,75,True,False,False,True,False,0
229,809,0.75,32,102,0.6379821958456974,0.7083333333333333,74,True,False,True,False,False,1
214,750,0.75,34,32,0.0415430267062314,0.0416666666666666,62,False,True,False,False,True,0
87,520,0.8571428571428612,40,110,0.0,0.2499999999999999,73,True,False,False,True,False,0
211,512,0.8928571428571388,20,60,0.0,0.7916666666666666,74,True,False,False,True,False,0
108,290,0.6428571428571388,8,175,0.1572700296735905,0.1874999999999999,74,False,True,True,False,False,0
116,715,0.8214285714285694,33,128,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,494,0.8928571428571388,17,95,0.0,0.8333333333333333,75,True,False,False,True,False,0
116,715,0.8928571428571388,19,178,0.0623145400593471,0.6874999999999999,58,False,True,False,False,True,0
116,715,0.7857142857142918,44,93,0.0,0.6874999999999999,58,True,False,False,True,False,0
116,217,0.6785714285714306,8,25,0.7062314540059348,0.0833333333333333,75,True,False,True,False,False,1
116,715,0.7857142857142918,45,181,0.0,0.7291666666666666,58,True,False,False,True,False,0
211,224,0.8928571428571388,45,183,0.0949554896142433,0.4166666666666667,74,False,True,True,False,False,0
116,471,0.8571428571428612,32,102,0.0,0.0833333333333333,75,True,False,False,True,False,0
238,100,0.8928571428571388,40,110,0.0,0.3125,23,True,False,False,True,False,0
116,659,0.8571428571428612,17,152,0.0890207715133531,0.9166666666666666,75,False,True,True,False,False,0
116,208,0.8571428571428612,40,110,0.0,0.6666666666666666,75,True,False,False,True,False,0
116,715,0.75,40,107,0.9554896142433236,0.7291666666666666,58,True,False,True,False,False,1
118,39,0.8928571428571388,2,131,0.0682492581602373,0.4583333333333333,74,False,True,False,False,True,0
46,851,0.6428571428571388,8,25,0.7062314540059348,0.3541666666666667,37,True,False,True,False,False,1
176,817,0.8928571428571388,32,17,0.0,0.5624999999999999,19,True,False,False,True,False,0
116,57,0.8571428571428612,5,180,0.0890207715133531,0.9791666666666666,75,False,True,True,False,False,0
21,666,0.75,40,107,0.9554896142433236,0.1458333333333333,12,True,False,True,False,False,1
118,39,0.8571428571428612,45,183,0.0949554896142433,0.4583333333333333,74,False,True,True,False,False,0
249,887,0.8214285714285694,13,58,0.1127596439169139,0.2708333333333333,66,False,True,True,False,False,0
211,458,0.8571428571428612,40,110,0.0,0.0,74,True,False,False,True,False,0
176,772,0.8571428571428612,32,17,0.0,0.6249999999999999,75,True,False,False,True,False,0
211,512,0.8571428571428612,20,60,0.0,0.7916666666666666,74,True,False,False,True,False,0
40,121,0.8928571428571388,40,110,0.0,0.2291666666666666,68,True,False,False,True,False,0
116,57,0.8928571428571388,40,110,0.0,0.8333333333333333,75,True,False,False,True,False,0
209,522,0.6071428571428612,44,45,0.2462908011869436,0.8124999999999999,74,True,False,True,False,False,0
116,662,0.8214285714285694,40,107,0.0,0.2083333333333333,75,True,False,False,True,False,0
176,305,0.8571428571428612,32,17,0.0,0.5208333333333333,19,True,False,False,True,False,0
211,250,0.9285714285714306,40,110,0.0,0.8958333333333333,74,True,False,False,True,False,0
176,312,0.8571428571428612,17,95,0.0,0.0208333333333333,75,True,False,False,True,False,0
214,225,0.5,13,30,0.0563798219584569,0.1041666666666666,2,False,True,False,False,True,0
249,887,0.8571428571428612,20,60,0.0,0.2708333333333333,66,True,False,False,True,False,0
116,715,0.8928571428571388,16,126,0.0,0.8749999999999999,58,True,False,False,True,False,0
176,744,0.8571428571428612,9,120,0.0949554896142433,0.4999999999999999,75,False,True,True,False,False,0
211,737,0.8214285714285694,44,93,0.0,0.8958333333333333,74,True,False,False,True,False,0
116,208,0.7857142857142918,40,110,0.0,0.6041666666666666,75,True,False,False,True,False,0
211,250,0.9285714285714306,7,103,0.0,0.7708333333333333,74,True,False,False,True,False,0
229,579,0.5714285714285694,8,175,0.1127596439169139,0.4375,74,False,True,True,False,False,0
118,39,0.9285714285714306,44,92,0.0,0.4583333333333333,74,True,False,False,True,False,0
118,82,0.6071428571428612,44,45,0.2462908011869436,0.4583333333333333,74,True,False,True,False,False,0
229,579,0.8571428571428612,40,107,0.0,0.4375,74,True,False,False,True,False,0
176,779,0.9285714285714306,32,18,0.0,0.5833333333333333,19,True,False,False,True,False,0
176,779,0.9642857142857082,40,110,0.0,0.5833333333333333,19,True,False,False,True,False,0
176,779,0.75,40,110,0.8635014836795253,0.5416666666666666,19,True,False,True,False,False,1
116,662,0.8928571428571388,9,120,0.0949554896142433,0.2083333333333333,75,False,True,True,False,False,0
21,388,0.7857142857142918,44,93,0.0,0.1458333333333333,34,True,False,False,True,False,0
211,29,0.7857142857142918,19,178,0.0623145400593471,0.7916666666666666,74,False,True,False,False,True,0
46,851,0.8571428571428612,20,162,0.1008902077151335,0.3541666666666667,29,False,True,True,False,False,0
